"","timestampMs","latitudeE7","longitudeE7","accuracy","Timestamp"
"4643",1536832274125,51.3783906,-0.0983474,15,2018-09-13 10:51:14
"4644",1536832616113,51.3783906,-0.0983474,15,2018-09-13 10:56:56
"4645",1536832979458,51.3783825,-0.098364,15,2018-09-13 11:02:59
"4646",1536833361560,51.3783825,-0.098364,15,2018-09-13 11:09:21
"4647",1536833761191,51.3784085,-0.0983716,14,2018-09-13 11:16:01
"4648",1536834132176,51.3783819,-0.0984003,14,2018-09-13 11:22:12
"4649",1536834498192,51.3784374,-0.0983911,14,2018-09-13 11:28:18
"4650",1536834513451,51.3784081,-0.0983611,15,2018-09-13 11:28:33
"4651",1536835273468,51.3784388,-0.0983825,14,2018-09-13 11:41:13
"4652",1536835987230,51.3784164,-0.0983519,14,2018-09-13 11:53:07
"4653",1536836003308,51.3784224,-0.0983658,14,2018-09-13 11:53:23
"4654",1536836023579,51.3784302,-0.0983928,14,2018-09-13 11:53:43
"4676",1536836223125,51.378421,-0.0983683,14,2018-09-13 11:57:03
"4677",1536837389161,51.3783949,-0.0983464,15,2018-09-13 12:16:29
"4678",1536837989587,51.3783913,-0.0983486,15,2018-09-13 12:26:29
"4679",1536838280048,51.3784146,-0.0983373,14,2018-09-13 12:31:20
"4738",1536838813902,51.3782527,-0.0985833,14,2018-09-13 12:40:13
"4739",1536838943162,51.3782527,-0.0985833,14,2018-09-13 12:42:23
"4746",1536839281122,51.3782538,-0.0985902,14,2018-09-13 12:48:01
"4757",1536839454954,51.378259,-0.0985859,14,2018-09-13 12:50:54
"4760",1536839669650,51.3782512,-0.0985858,14,2018-09-13 12:54:29
"4761",1536839792827,51.3782593,-0.0985744,14,2018-09-13 12:56:32
"4773",1536840057900,51.3782566,-0.0985758,14,2018-09-13 13:00:57
"4774",1536840180077,51.3782566,-0.0985758,14,2018-09-13 13:03:00
"4775",1536840311130,51.3787081,-0.0984172,14,2018-09-13 13:05:11
"4797",1536840689428,51.3784118,-0.0983379,15,2018-09-13 13:11:29
"4798",1536840808222,51.3784119,-0.0983385,14,2018-09-13 13:13:28
"4799",1536840928859,51.3784121,-0.0983392,14,2018-09-13 13:15:28
"4800",1536841081282,51.3784121,-0.0983392,14,2018-09-13 13:18:01
"4801",1536841151435,51.3784157,-0.0983294,15,2018-09-13 13:19:11
"4802",1536841212119,51.3784157,-0.0983294,15,2018-09-13 13:20:12
"4803",1536841394115,51.3784238,-0.0983625,14,2018-09-13 13:23:14
"4804",1536841696019,51.3784166,-0.0983505,14,2018-09-13 13:28:16
"4805",1536841997391,51.3783733,-0.0983276,14,2018-09-13 13:33:17
"4806",1536842385106,51.3783733,-0.0983276,14,2018-09-13 13:39:45
"4807",1536842748394,51.37839,-0.0983746,14,2018-09-13 13:45:48
"4808",1536843131104,51.37839,-0.0983746,14,2018-09-13 13:52:11
"4809",1536843495113,51.3783672,-0.0984338,15,2018-09-13 13:58:15
"4810",1536843862097,51.3784257,-0.0983641,14,2018-09-13 14:04:22
"4811",1536844219586,51.3784352,-0.0983636,16,2018-09-13 14:10:19
"4814",1536844940982,51.3784107,-0.0983641,14,2018-09-13 14:22:20
"4815",1536845301441,51.3783821,-0.0983517,15,2018-09-13 14:28:21
"4816",1536845662263,51.3783828,-0.0983993,14,2018-09-13 14:34:22
"4817",1536846022489,51.3784171,-0.098391,14,2018-09-13 14:40:22
"4818",1536846415451,51.3784171,-0.098391,14,2018-09-13 14:46:55
"4819",1536846791112,51.3784111,-0.0983571,15,2018-09-13 14:53:11
"4820",1536847201135,51.3783824,-0.0983513,14,2018-09-13 15:00:01
"4821",1536847572143,51.3784106,-0.0983646,14,2018-09-13 15:06:12
"4822",1536847936438,51.3783781,-0.0983947,15,2018-09-13 15:12:16
"4823",1536848298195,51.3783947,-0.0983499,15,2018-09-13 15:18:18
"4824",1536848700010,51.3783947,-0.0983499,15,2018-09-13 15:25:00
"4825",1536849071125,51.3783747,-0.0983376,15,2018-09-13 15:31:11
"4826",1536849435337,51.3783945,-0.0983825,14,2018-09-13 15:37:15
"4827",1536849496378,51.3783908,-0.0983912,14,2018-09-13 15:38:16
"4828",1536849558183,51.3783909,-0.0983894,14,2018-09-13 15:39:18
"4829",1536849924124,51.3783909,-0.0983894,14,2018-09-13 15:45:24
"4830",1536850297436,51.3783904,-0.0983907,14,2018-09-13 15:51:37
"4831",1536850323034,51.3784004,-0.098356,15,2018-09-13 15:52:03
"4832",1536850695163,51.3784004,-0.098356,15,2018-09-13 15:58:15
"4833",1536851086120,51.378405,-0.0983503,14,2018-09-13 16:04:46
"4834",1536851451296,51.3784244,-0.0983988,14,2018-09-13 16:10:51
"4835",1536851820013,51.3783951,-0.0983796,15,2018-09-13 16:17:00
"4836",1536852202175,51.3783974,-0.0983636,14,2018-09-13 16:23:22
"4837",1536852243047,51.3783905,-0.0983902,14,2018-09-13 16:24:03
"4838",1536852603225,51.3783816,-0.0983989,14,2018-09-13 16:30:03
"4839",1536852964556,51.3783828,-0.0983986,14,2018-09-13 16:36:04
"4840",1536853361368,51.3783828,-0.0983986,14,2018-09-13 16:42:41
"4841",1536853444122,51.378381,-0.0983667,15,2018-09-13 16:44:04
"4842",1536853575460,51.3782829,-0.0984772,40,2018-09-13 16:46:15
"4854",1536853756251,51.3782802,-0.0984391,42,2018-09-13 16:49:16
"4865",1536853878112,51.3782844,-0.0984353,39,2018-09-13 16:51:18
"4866",1536854297696,51.3782755,-0.0985234,33,2018-09-13 16:58:17
"4867",1536854808475,51.3784087,-0.0983187,15,2018-09-13 17:06:48
"4868",1536854844867,51.3783821,-0.0984079,14,2018-09-13 17:07:24
"4869",1536854970678,51.378392,-0.0983629,14,2018-09-13 17:09:30
"4882",1536855191319,51.3783728,-0.0983591,15,2018-09-13 17:13:11
"4891",1536855840409,51.3786864,-0.0984368,15,2018-09-13 17:24:00
"4892",1536855974309,51.378724,-0.099797,16,2018-09-13 17:26:14
"4895",1536856221933,51.3764896,-0.1016119,16,2018-09-13 17:30:21
"4922",1536856834396,51.3752105,-0.1002966,15,2018-09-13 17:40:34
"4926",1536857076281,51.3760812,-0.0993369,14,2018-09-13 17:44:36
"4930",1536857196000,51.3761096,-0.0983733,12,2018-09-13 17:46:36
"4964",1536857257000,51.3760545,-0.098294,10,2018-09-13 17:47:37
"4965",1536857273000,51.3760491,-0.0981093,10,2018-09-13 17:47:53
"4966",1536857288000,51.3757771,-0.0979519,10,2018-09-13 17:48:08
"4971",1536857319000,51.3754189,-0.0977574,10,2018-09-13 17:48:39
"4972",1536857334000,51.3751758,-0.0976898,10,2018-09-13 17:48:54
"4973",1536857349000,51.3750444,-0.0975978,10,2018-09-13 17:49:09
"4974",1536857365000,51.3749208,-0.0973588,10,2018-09-13 17:49:25
"4978",1536857395000,51.3746037,-0.0969678,10,2018-09-13 17:49:55
"4979",1536857411000,51.3744438,-0.0969282,10,2018-09-13 17:50:11
"4980",1536857426000,51.3743879,-0.0967526,10,2018-09-13 17:50:26
"4985",1536857458000,51.3743717,-0.0961762,10,2018-09-13 17:50:58
"4986",1536857473000,51.3744008,-0.0959084,10,2018-09-13 17:51:13
"4989",1536857505000,51.374496,-0.0953601,10,2018-09-13 17:51:45
"4990",1536857521000,51.3745565,-0.0950683,10,2018-09-13 17:52:01
"4991",1536857537000,51.3746387,-0.0948014,10,2018-09-13 17:52:17
"4996",1536857568000,51.3747097,-0.0943095,10,2018-09-13 17:52:48
"4997",1536857584000,51.3747343,-0.0939388,10,2018-09-13 17:53:04
"4998",1536857599000,51.3748151,-0.0936986,10,2018-09-13 17:53:19
"4999",1536857614000,51.3748952,-0.0934839,10,2018-09-13 17:53:34
"5005",1536857646000,51.3750519,-0.0931863,10,2018-09-13 17:54:06
"5006",1536857661000,51.3750774,-0.0930983,10,2018-09-13 17:54:21
"5007",1536857677000,51.3750635,-0.0930671,10,2018-09-13 17:54:37
"5010",1536857708000,51.3750339,-0.0928106,10,2018-09-13 17:55:08
"5068",1536858328059,51.3935987,-0.0899046,16,2018-09-13 18:05:28
"5175",1536859236901,51.4946766,-0.1454327,44,2018-09-13 18:20:36
"5176",1536859246939,51.4947213,-0.1452857,42,2018-09-13 18:20:46
"5177",1536859329664,51.4947213,-0.1452857,42,2018-09-13 18:22:09
"5178",1536859367096,51.4950703,-0.1450246,14,2018-09-13 18:22:47
"5190",1536859607301,51.4945224,-0.1454594,31,2018-09-13 18:26:47
"5206",1536859982880,51.4952845,-0.1434634,33,2018-09-13 18:33:02
"5218",1536860231791,51.4951071,-0.142825,15,2018-09-13 18:37:11
"5226",1536860445262,51.4948288,-0.143344,40,2018-09-13 18:40:45
"5227",1536860565508,51.4948288,-0.143344,40,2018-09-13 18:42:45
"5250",1536860834281,51.4947399,-0.1435543,26,2018-09-13 18:47:14
"5251",1536860897470,51.4948423,-0.1436603,26,2018-09-13 18:48:17
"5531",1536863079652,51.3933863,0.168912,12,2018-09-13 19:24:39
"5699",1536864912723,51.2845124,0.4784519,32,2018-09-13 19:55:12
"5700",1536864915716,51.2845311,0.4785809,14,2018-09-13 19:55:15
"5701",1536864931680,51.2845397,0.4785999,40,2018-09-13 19:55:31
"5740",1536866200414,51.2889375,0.5011599,17,2018-09-13 20:16:40
"5741",1536866203951,51.2889375,0.5011599,17,2018-09-13 20:16:43
"5754",1536866599928,51.2888904,0.5009997,14,2018-09-13 20:23:19
"5789",1536867106420,51.2888934,0.5010329,15,2018-09-13 20:31:46
"5790",1536867226441,51.2888934,0.5010329,15,2018-09-13 20:33:46
"5791",1536867244781,51.2888898,0.5009881,14,2018-09-13 20:34:04
"5803",1536867396375,51.2888939,0.501014,14,2018-09-13 20:36:36
"5815",1536867519495,51.2889386,0.5010207,16,2018-09-13 20:38:39
"5906",1536868344539,51.28882,0.5008874,14,2018-09-13 20:52:24
"5907",1536868471104,51.28882,0.5008874,14,2018-09-13 20:54:31
"5908",1536868604129,51.2888205,0.5008856,14,2018-09-13 20:56:44
"5909",1536868735152,51.2888205,0.5008856,14,2018-09-13 20:58:55
"5910",1536868803285,51.2888879,0.5009761,14,2018-09-13 21:00:03
"5924",1536869103677,51.288892,0.5009844,14,2018-09-13 21:05:03
"5936",1536869362714,51.288892,0.5009844,14,2018-09-13 21:09:22
"5937",1536869418178,51.2888217,0.5008945,15,2018-09-13 21:10:18
"5949",1536869684434,51.2889532,0.501033,15,2018-09-13 21:14:44
"6015",1536870171530,51.288879,0.5009742,14,2018-09-13 21:22:51
"6016",1536870315122,51.2888128,0.5008755,14,2018-09-13 21:25:15
"6017",1536870435161,51.2889318,0.5009867,14,2018-09-13 21:27:15
"6018",1536870553829,51.2889672,0.5010105,16,2018-09-13 21:29:13
"6019",1536870704554,51.2889672,0.5010105,16,2018-09-13 21:31:44
"6020",1536870825167,51.2889672,0.5010105,16,2018-09-13 21:33:45
"6021",1536870953366,51.2889672,0.5010105,16,2018-09-13 21:35:53
"6022",1536871212137,51.2889672,0.5010105,16,2018-09-13 21:40:12
"6023",1536871391128,51.2889672,0.5010105,16,2018-09-13 21:43:11
"6024",1536871554873,51.2889672,0.5010105,16,2018-09-13 21:45:54
"6025",1536871691266,51.2889672,0.5010105,16,2018-09-13 21:48:11
"6026",1536871855105,51.2889672,0.5010105,16,2018-09-13 21:50:55
"6027",1536871993154,51.2889672,0.5010105,16,2018-09-13 21:53:13
"6028",1536872115881,51.2889672,0.5010105,16,2018-09-13 21:55:15
"6029",1536872155124,51.2889672,0.5010105,16,2018-09-13 21:55:55
"6030",1536872196016,51.2888721,0.5008488,14,2018-09-13 21:56:36
"6031",1536872208453,51.2888721,0.5008488,14,2018-09-13 21:56:48
"6043",1536872228824,51.2889081,0.5008482,18,2018-09-13 21:57:08
"6044",1536872354229,51.2889081,0.5008482,18,2018-09-13 21:59:14
"6045",1536872489211,51.2889081,0.5008482,18,2018-09-13 22:01:29
"6046",1536872651110,51.2889081,0.5008482,18,2018-09-13 22:04:11
"6047",1536872741685,51.2888933,0.5008379,14,2018-09-13 22:05:41
"6048",1536872932129,51.2888933,0.5008379,14,2018-09-13 22:08:52
"6049",1536873055150,51.2888933,0.5008379,14,2018-09-13 22:10:55
"6050",1536873124781,51.2888933,0.5008379,14,2018-09-13 22:12:04
"6051",1536873193118,51.2888933,0.5008379,14,2018-09-13 22:13:13
"6052",1536873601124,51.2888933,0.5008379,14,2018-09-13 22:20:01
"6053",1536873801379,51.2889092,0.5008482,17,2018-09-13 22:23:21
"6054",1536873841670,51.2889092,0.5008482,23,2018-09-13 22:24:01
"6055",1536874111262,51.2889092,0.5008482,23,2018-09-13 22:28:31
"6056",1536874154619,51.2889092,0.5008482,23,2018-09-13 22:29:14
"6057",1536874232284,51.2889092,0.5008482,23,2018-09-13 22:30:32
"6058",1536874860091,51.2889092,0.5008482,23,2018-09-13 22:41:00
"6059",1536875593323,51.2889092,0.5008482,23,2018-09-13 22:53:13
"6060",1536875657355,51.2889092,0.5008482,23,2018-09-13 22:54:17
"6061",1536876257460,51.2888922,0.5008379,14,2018-09-13 23:04:17
"6062",1536876991843,51.2888922,0.5008379,14,2018-09-13 23:16:31
"6063",1536877851761,51.2888922,0.5008379,14,2018-09-13 23:30:51
"6064",1536878080405,51.2888948,0.5008425,14,2018-09-13 23:34:40
"6065",1536878679161,51.2888945,0.500842,14,2018-09-13 23:44:39
"6066",1536879351312,51.2888945,0.500842,14,2018-09-13 23:55:51
"6067",1536880031165,51.2888945,0.500842,14,2018-09-14 00:07:11
"6068",1536880526885,51.2888979,0.500848,14,2018-09-14 00:15:26
"6069",1536881128188,51.2889092,0.5008482,17,2018-09-14 00:25:28
"6070",1536881761171,51.2889092,0.5008482,17,2018-09-14 00:36:01
"6071",1536882371000,51.2889092,0.5008482,17,2018-09-14 00:46:11
"6072",1536882971291,51.2889092,0.5008482,17,2018-09-14 00:56:11
"6073",1536883630927,51.2889092,0.5008482,17,2018-09-14 01:07:10
"6074",1536884281133,51.288898,0.5008483,14,2018-09-14 01:18:01
"6075",1536885057186,51.288898,0.5008483,14,2018-09-14 01:30:57
"6076",1536885483310,51.288898,0.500848,14,2018-09-14 01:38:03
"6077",1536886082006,51.2888974,0.5008469,14,2018-09-14 01:48:02
"6078",1536886800169,51.2888974,0.5008469,14,2018-09-14 02:00:00
"6079",1536887452138,51.2888974,0.5008469,14,2018-09-14 02:10:52
"6080",1536887954184,51.2888918,0.5008404,15,2018-09-14 02:19:14
"6081",1536888552917,51.2888911,0.5008396,15,2018-09-14 02:29:12
"6082",1536889252115,51.2888911,0.5008396,15,2018-09-14 02:40:52
"6083",1536889860120,51.2888911,0.5008396,15,2018-09-14 02:51:00
"6084",1536890429127,51.2888936,0.5008426,14,2018-09-14 03:00:29
"6085",1536891027910,51.2888967,0.500846,14,2018-09-14 03:10:27
"6086",1536891654184,51.2888967,0.500846,14,2018-09-14 03:20:54
"6087",1536892261497,51.2888967,0.500846,14,2018-09-14 03:31:01
"6088",1536892855357,51.2888976,0.5008473,14,2018-09-14 03:40:55
"6089",1536893456148,51.288898,0.500848,14,2018-09-14 03:50:56
"6090",1536894395926,51.2888982,0.500849,14,2018-09-14 04:06:35
"6091",1536894610606,51.2888977,0.5008477,14,2018-09-14 04:10:10
"6092",1536894671571,51.288898,0.5008483,14,2018-09-14 04:11:11
"6093",1536894981697,51.288898,0.5008483,14,2018-09-14 04:16:21
"6094",1536895349095,51.288898,0.5008483,14,2018-09-14 04:22:29
"6095",1536895513486,51.2888953,0.5008401,15,2018-09-14 04:25:13
"6096",1536895529970,51.2888908,0.5008392,15,2018-09-14 04:25:29
"6097",1536896130075,51.2888915,0.50084,15,2018-09-14 04:35:30
"6098",1536896314054,51.288898,0.5008483,14,2018-09-14 04:38:34
"6099",1536896722314,51.2888856,0.50083,15,2018-09-14 04:45:22
"6100",1536897123081,51.2888983,0.500849,14,2018-09-14 04:52:03
"6101",1536897603093,51.2888843,0.5008285,15,2018-09-14 05:00:03
"6102",1536897796073,51.2888984,0.5008492,14,2018-09-14 05:03:16
"6103",1536897991022,51.2888858,0.5008298,15,2018-09-14 05:06:31
"6104",1536898216063,51.2888863,0.5008311,15,2018-09-14 05:10:16
"6105",1536898817401,51.2888936,0.5008428,14,2018-09-14 05:20:17
"6106",1536899190615,51.2888906,0.5008388,15,2018-09-14 05:26:30
"6107",1536899791106,51.2888855,0.500831,15,2018-09-14 05:36:31
"6108",1536900155730,51.2888855,0.500831,15,2018-09-14 05:42:35
"6109",1536900556072,51.2888905,0.5008388,15,2018-09-14 05:49:16
"6110",1536900756109,51.2888983,0.5008487,14,2018-09-14 05:52:36
"6112",1536901356294,51.2888938,0.5008409,15,2018-09-14 06:02:36
"6113",1536901729757,51.2888938,0.5008406,14,2018-09-14 06:08:49
"6114",1536902098041,51.2888904,0.5008348,15,2018-09-14 06:14:58
"6115",1536902703218,51.2888983,0.5008487,14,2018-09-14 06:25:03
"6116",1536903389120,51.2888983,0.5008487,14,2018-09-14 06:36:29
"6117",1536904092092,51.2888983,0.5008487,14,2018-09-14 06:48:12
"6118",1536904529269,51.2889092,0.5008482,29,2018-09-14 06:55:29
"6152",1536905100092,51.2888981,0.500849,14,2018-09-14 07:05:00
"6153",1536905232361,51.2888981,0.500849,14,2018-09-14 07:07:12
"6154",1536905369104,51.2888981,0.500849,14,2018-09-14 07:09:29
"6155",1536905369338,51.2888981,0.500849,14,2018-09-14 07:09:29
"6156",1536905676108,51.2888981,0.500849,14,2018-09-14 07:14:36
"6163",1536907588113,51.2888605,0.5008094,10,2018-09-14 07:46:28
"6164",1536907845225,51.2889092,0.5008482,29,2018-09-14 07:50:45
"6165",1536907859031,51.2889092,0.5008482,29,2018-09-14 07:50:59
"6176",1536907892061,51.2888882,0.5008347,15,2018-09-14 07:51:32
"6177",1536908383242,51.2888882,0.5008347,15,2018-09-14 07:59:43
"6189",1536908405834,51.2888882,0.5008347,15,2018-09-14 08:00:05
"6190",1536908449268,51.2889092,0.5008482,17,2018-09-14 08:00:49
"6229",1536909042000,51.2861261,0.4770669,27,2018-09-14 08:10:42
"6230",1536909057000,51.2846763,0.4779576,16,2018-09-14 08:10:57
"6231",1536909087000,51.2847663,0.4785699,10,2018-09-14 08:11:27
"6232",1536909103000,51.2848411,0.4787707,10,2018-09-14 08:11:43
"6233",1536909119000,51.2848741,0.4790652,10,2018-09-14 08:11:59
"6518",1536912389989,51.3935851,0.1696864,32,2018-09-14 09:06:29
"6632",1536913630481,51.4586351,-0.1070965,32,2018-09-14 09:27:10
"6633",1536913680534,51.4633086,-0.1145842,48,2018-09-14 09:28:00
"6645",1536913767955,51.4648093,-0.1306117,24,2018-09-14 09:29:27
"6669",1536914175161,51.4936391,-0.1447301,48,2018-09-14 09:36:15
"6689",1536914281536,51.4951098,-0.1435032,13,2018-09-14 09:38:01
"6690",1536914404883,51.495831,-0.1435332,14,2018-09-14 09:40:04
"6755",1536915424635,51.500905,-0.1273765,24,2018-09-14 09:57:04
"6761",1536915705520,51.4979518,-0.1297545,15,2018-09-14 10:01:45
"6762",1536915825767,51.4969627,-0.1294381,14,2018-09-14 10:03:45
"6765",1536916012489,51.495654,-0.1296417,14,2018-09-14 10:06:52
"6771",1536916275243,51.4956232,-0.1300041,17,2018-09-14 10:11:15
"6783",1536916403619,51.4956082,-0.1300383,24,2018-09-14 10:13:23
"6784",1536916523743,51.4955837,-0.1300127,14,2018-09-14 10:15:23
"6796",1536916764095,51.4958564,-0.1300695,14,2018-09-14 10:19:24
"6807",1536917005351,51.4958565,-0.1300665,14,2018-09-14 10:23:25
"6808",1536917124141,51.4958569,-0.130065,16,2018-09-14 10:25:24
"6809",1536917148752,51.495857,-0.1300643,16,2018-09-14 10:25:48
"6810",1536917389125,51.495857,-0.1300643,16,2018-09-14 10:29:49
"6811",1536917413484,51.495857,-0.1300643,16,2018-09-14 10:30:13
"6812",1536917490158,51.4958595,-0.1300653,16,2018-09-14 10:31:30
"6813",1536917788979,51.4958575,-0.1300676,16,2018-09-14 10:36:28
"6814",1536918091214,51.4958556,-0.1300669,16,2018-09-14 10:41:31
"6815",1536918450946,51.4958694,-0.1300582,16,2018-09-14 10:47:30
"6816",1536918846125,51.4958694,-0.1300582,16,2018-09-14 10:54:06
"6817",1536919210081,51.4958601,-0.1300725,14,2018-09-14 11:00:10
"6818",1536919570192,51.4958635,-0.1300705,16,2018-09-14 11:06:10
"6819",1536919931098,51.4958461,-0.1300753,14,2018-09-14 11:12:11
"6831",1536920386430,51.4958794,-0.1299096,16,2018-09-14 11:19:46
"6843",1536920602219,51.4958634,-0.1299231,15,2018-09-14 11:23:22
"6855",1536920847135,51.4958591,-0.1300709,15,2018-09-14 11:27:27
"6886",1536921437358,51.4958439,-0.1300804,14,2018-09-14 11:37:17
"6887",1536921496325,51.4958439,-0.1300804,14,2018-09-14 11:38:16
"6888",1536921598112,51.4958439,-0.1300804,14,2018-09-14 11:39:58
"6889",1536921739257,51.4958565,-0.1300723,14,2018-09-14 11:42:19
"6890",1536922038049,51.4958567,-0.1300734,14,2018-09-14 11:47:18
"6891",1536922340055,51.4958554,-0.1300745,14,2018-09-14 11:52:20
"6892",1536922739110,51.4958554,-0.1300745,14,2018-09-14 11:58:59
"6893",1536922756167,51.4958574,-0.1300721,15,2018-09-14 11:59:16
"6894",1536923581914,51.4958603,-0.1300723,15,2018-09-14 12:13:01
"6895",1536924664972,51.4958568,-0.1300743,14,2018-09-14 12:31:04
"6896",1536925471208,51.4958568,-0.1300743,14,2018-09-14 12:44:31
"6897",1536925471344,51.4958568,-0.1300743,14,2018-09-14 12:44:31
"7053",1536928443457,51.4955852,-0.1300138,14,2018-09-14 13:34:03
"7054",1536928604283,51.4955852,-0.1300138,14,2018-09-14 13:36:44
"7065",1536929071709,51.4955851,-0.1300136,13,2018-09-14 13:44:31
"7066",1536929077482,51.4955851,-0.1300136,13,2018-09-14 13:44:37
"7067",1536929383354,51.495584,-0.1300143,14,2018-09-14 13:49:43
"7068",1536929726140,51.4955838,-0.1300138,13,2018-09-14 13:55:26
"7069",1536929761828,51.4955827,-0.130014,14,2018-09-14 13:56:01
"7070",1536930145287,51.4955827,-0.130014,14,2018-09-14 14:02:25
"7071",1536930549118,51.4955831,-0.130014,14,2018-09-14 14:09:09
"7072",1536930913126,51.4955848,-0.1300136,14,2018-09-14 14:15:13
"7073",1536931298647,51.4955851,-0.130014,13,2018-09-14 14:21:38
"7074",1536931321380,51.4955845,-0.1300142,14,2018-09-14 14:22:01
"7075",1536931683723,51.4955845,-0.1300142,14,2018-09-14 14:28:03
"7077",1536931959482,51.4955857,-0.1300138,13,2018-09-14 14:32:39
"7089",1536932264303,51.4958565,-0.1300711,14,2018-09-14 14:37:44
"7090",1536932385867,51.4958599,-0.1300709,16,2018-09-14 14:39:45
"7161",1536933546999,51.4969194,-0.1293509,10,2018-09-14 14:59:06
"7162",1536933561999,51.496938,-0.1295692,10,2018-09-14 14:59:21
"7174",1536933592999,51.4968855,-0.1296235,10,2018-09-14 14:59:52
"7186",1536933727881,51.4969725,-0.1296902,15,2018-09-14 15:02:07
